Suite,Variant,Seed,Mission,Attempt,TrajectoryType,Planned,Executable,Collision,UsedFailedPassage,Replans,WaitSteps,TimeSteps,PathLength,MinClearance,PredictionMAE,MeanRiskRadius,ExpandedStates,MeanPlanningTime,TotalCost
dataset-hidden-blockage-hard,RTEB proxy,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,2.0939,220.456
dataset-hidden-blockage-hard,RTEB proxy,1,1,2,"(234, 159)",True,False,True,True,1,0,0,120.456,0,0.0,0.0,0,2.1215,225.456
dataset-hidden-blockage-hard,RTEB proxy + failure memory,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,2.1117,220.456
dataset-hidden-blockage-hard,RTEB proxy + failure memory,1,1,2,"(234, 159)",True,True,False,False,1,0,0,121.042,0,0.0,0.0,0,2.0282,126.042
dataset-hidden-blockage-hard,Ours full,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,1.8405,221.042
dataset-hidden-blockage-hard,Ours full,1,1,2,"(234, 159)",True,True,False,True,1,0,0,121.042,0,0.0,0.0,0,1.8391,126.042
dataset-hidden-blockage-very-hard,RPP proxy,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,0.0734,221.042
dataset-hidden-blockage-very-hard,RPP proxy,1,1,2,"(234, 159)",True,False,True,True,1,0,0,121.042,0,0.0,0.0,0,0.0735,226.042
dataset-hidden-blockage-very-hard,RPP proxy + random retry,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,0.0732,221.042
dataset-hidden-blockage-very-hard,RPP proxy + random retry,1,1,2,"(234, 159)",True,False,True,True,1,0,0,121.042,0,0.0,0.0,0,0.0738,226.042
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,0.0724,221.042
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,1,1,2,"(234, 159)",True,False,True,True,1,0,0,121.042,0,0.0,0.0,0,0.0732,226.042
dataset-hidden-blockage-very-hard,ATR proxy,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,0.0762,220.456
dataset-hidden-blockage-very-hard,ATR proxy,1,1,2,"(234, 159)",True,False,True,True,1,0,0,120.456,0,0.0,0.0,0,0.0745,225.456
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,0.0751,220.456
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,1,1,2,"(234, 159)",True,False,True,True,1,0,0,120.456,0,0.0,0.0,0,0.0746,225.456
dataset-hidden-blockage-very-hard,DDP proxy,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,0.26,221.042
dataset-hidden-blockage-very-hard,DDP proxy,1,1,2,"(234, 159)",True,False,True,True,1,0,0,121.042,0,0.0,0.0,0,0.2606,226.042
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,0.2583,221.042
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,1,1,2,"(234, 159)",True,False,True,True,1,0,0,121.042,0,0.0,0.0,0,0.2586,226.042
dataset-hidden-blockage-very-hard,RTEB proxy,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,2.1171,220.456
dataset-hidden-blockage-very-hard,RTEB proxy,1,1,2,"(234, 159)",True,False,True,True,1,0,0,120.456,0,0.0,0.0,0,2.1167,225.456
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,1,1,1,"(234, 159)",True,False,True,True,0,0,0,120.456,0,0.0,0.0,0,2.1069,220.456
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,1,1,2,"(234, 159)",True,True,False,True,1,0,0,121.042,0,0.0,0.0,0,2.049,126.042
dataset-hidden-blockage-very-hard,Ours full,1,1,1,"(234, 159)",True,False,True,True,0,0,0,121.042,0,0.0,0.0,0,1.8388,221.042
dataset-hidden-blockage-very-hard,Ours full,1,1,2,"(234, 159)",True,True,False,True,1,0,0,121.042,0,0.0,0.0,0,1.8416,126.042
dataset-hidden-blockage-easy,RPP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0302,222.527
dataset-hidden-blockage-easy,RPP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0301,227.527
dataset-hidden-blockage-easy,RPP proxy + random retry,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0303,222.527
dataset-hidden-blockage-easy,RPP proxy + random retry,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.031,227.527
dataset-hidden-blockage-easy,RPP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.03,222.527
dataset-hidden-blockage-easy,RPP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.0583,155.61
dataset-hidden-blockage-easy,ATR proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0429,222.527
dataset-hidden-blockage-easy,ATR proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0431,227.527
dataset-hidden-blockage-easy,ATR proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.043,222.527
dataset-hidden-blockage-easy,ATR proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,0.0672,153.853
dataset-hidden-blockage-easy,DDP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2702,222.527
dataset-hidden-blockage-easy,DDP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.2697,227.527
dataset-hidden-blockage-easy,DDP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2687,222.527
dataset-hidden-blockage-easy,DDP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.2736,155.61
dataset-hidden-blockage-easy,RTEB proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1185,222.527
dataset-hidden-blockage-easy,RTEB proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,1.1201,227.527
dataset-hidden-blockage-easy,RTEB proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1286,222.527
dataset-hidden-blockage-easy,RTEB proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,1.9107,153.853
dataset-hidden-blockage-easy,Ours full,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.9083,222.527
dataset-hidden-blockage-easy,Ours full,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,1.6359,155.61
dataset-hidden-blockage-medium,RPP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0304,222.527
dataset-hidden-blockage-medium,RPP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0307,227.527
dataset-hidden-blockage-medium,RPP proxy + random retry,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0306,222.527
dataset-hidden-blockage-medium,RPP proxy + random retry,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0306,227.527
dataset-hidden-blockage-medium,RPP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0293,222.527
dataset-hidden-blockage-medium,RPP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.0571,155.61
dataset-hidden-blockage-medium,ATR proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0439,222.527
dataset-hidden-blockage-medium,ATR proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0438,227.527
dataset-hidden-blockage-medium,ATR proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.043,222.527
dataset-hidden-blockage-medium,ATR proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,0.0674,153.853
dataset-hidden-blockage-medium,DDP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2716,222.527
dataset-hidden-blockage-medium,DDP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.2685,227.527
dataset-hidden-blockage-medium,DDP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2701,222.527
dataset-hidden-blockage-medium,DDP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.2737,155.61
dataset-hidden-blockage-medium,RTEB proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1208,222.527
dataset-hidden-blockage-medium,RTEB proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,1.1209,227.527
dataset-hidden-blockage-medium,RTEB proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.128,222.527
dataset-hidden-blockage-medium,RTEB proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,1.8246,153.853
dataset-hidden-blockage-medium,Ours full,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.8977,222.527
dataset-hidden-blockage-medium,Ours full,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,1.6509,155.61
dataset-hidden-blockage-hard,RPP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0301,222.527
dataset-hidden-blockage-hard,RPP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0306,227.527
dataset-hidden-blockage-hard,RPP proxy + random retry,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0305,222.527
dataset-hidden-blockage-hard,RPP proxy + random retry,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0315,227.527
dataset-hidden-blockage-hard,RPP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0305,222.527
dataset-hidden-blockage-hard,RPP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.0581,155.61
dataset-hidden-blockage-hard,ATR proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0434,222.527
dataset-hidden-blockage-hard,ATR proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0433,227.527
dataset-hidden-blockage-hard,ATR proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0426,222.527
dataset-hidden-blockage-hard,ATR proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,0.0689,153.853
dataset-hidden-blockage-hard,DDP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2736,222.527
dataset-hidden-blockage-hard,DDP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.2735,227.527
dataset-hidden-blockage-hard,DDP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2772,222.527
dataset-hidden-blockage-hard,DDP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.2767,155.61
dataset-hidden-blockage-hard,RTEB proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1251,222.527
dataset-hidden-blockage-hard,RTEB proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,1.1281,227.527
dataset-hidden-blockage-hard,RTEB proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1265,222.527
dataset-hidden-blockage-hard,RTEB proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,1.8331,153.853
dataset-hidden-blockage-hard,Ours full,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.9084,222.527
dataset-hidden-blockage-hard,Ours full,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,1.6286,155.61
dataset-hidden-blockage-very-hard,RPP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0299,222.527
dataset-hidden-blockage-very-hard,RPP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0298,227.527
dataset-hidden-blockage-very-hard,RPP proxy + random retry,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0298,222.527
dataset-hidden-blockage-very-hard,RPP proxy + random retry,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0306,227.527
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0297,222.527
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.0582,155.61
dataset-hidden-blockage-very-hard,ATR proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0437,222.527
dataset-hidden-blockage-very-hard,ATR proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.0433,227.527
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.0435,222.527
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,148.853,0,0.0,0.0,0,0.0681,153.853
dataset-hidden-blockage-very-hard,DDP proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2735,222.527
dataset-hidden-blockage-very-hard,DDP proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.2735,227.527
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.2691,222.527
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,2,2,2,"(233, 383)",True,True,False,False,1,0,0,150.61,0,0.0,0.0,0,0.2782,155.61
dataset-hidden-blockage-very-hard,RTEB proxy,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1315,222.527
dataset-hidden-blockage-very-hard,RTEB proxy,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,1.1244,227.527
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,1.1145,222.527
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,2,2,2,"(233, 383)",True,False,True,True,1,0,0,123.113,0,0.0,0.0,0,1.0171,228.113
dataset-hidden-blockage-very-hard,Ours full,2,2,1,"(233, 383)",True,False,True,True,0,0,0,122.527,0,0.0,0.0,0,0.9017,222.527
dataset-hidden-blockage-very-hard,Ours full,2,2,2,"(233, 383)",True,False,True,True,1,0,0,122.527,0,0.0,0.0,0,0.8994,227.527
dataset-hidden-blockage-easy,RPP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0361,220.811
dataset-hidden-blockage-easy,RPP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.035,225.811
dataset-hidden-blockage-easy,RPP proxy + random retry,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0353,220.811
dataset-hidden-blockage-easy,RPP proxy + random retry,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.0357,225.811
dataset-hidden-blockage-easy,RPP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0351,220.811
dataset-hidden-blockage-easy,RPP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,False,1,0,0,120.811,0,0.0,0.0,0,0.0344,125.811
dataset-hidden-blockage-easy,ATR proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.0401,121.397
dataset-hidden-blockage-easy,ATR proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.04,121.397
dataset-hidden-blockage-easy,DDP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2035,221.983
dataset-hidden-blockage-easy,DDP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,121.983,0,0.0,0.0,0,0.2071,226.983
dataset-hidden-blockage-easy,DDP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2097,221.983
dataset-hidden-blockage-easy,DDP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,False,1,0,0,121.983,0,0.0,0.0,0,0.2062,126.983
dataset-hidden-blockage-easy,RTEB proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1377,121.397
dataset-hidden-blockage-easy,RTEB proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1299,121.397
dataset-hidden-blockage-easy,Ours full,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.8596,221.983
dataset-hidden-blockage-easy,Ours full,3,3,2,"(277, 161)",True,True,False,False,1,0,0,121.983,0,0.0,0.0,0,0.8592,126.983
dataset-hidden-blockage-medium,RPP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0351,220.811
dataset-hidden-blockage-medium,RPP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.0353,225.811
dataset-hidden-blockage-medium,RPP proxy + random retry,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0351,220.811
dataset-hidden-blockage-medium,RPP proxy + random retry,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.036,225.811
dataset-hidden-blockage-medium,RPP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0352,220.811
dataset-hidden-blockage-medium,RPP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,120.811,0,0.0,0.0,0,0.0357,125.811
dataset-hidden-blockage-medium,ATR proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.0415,121.397
dataset-hidden-blockage-medium,ATR proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.041,121.397
dataset-hidden-blockage-medium,DDP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2059,221.983
dataset-hidden-blockage-medium,DDP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,121.983,0,0.0,0.0,0,0.2064,226.983
dataset-hidden-blockage-medium,DDP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2065,221.983
dataset-hidden-blockage-medium,DDP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.2072,126.983
dataset-hidden-blockage-medium,RTEB proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.135,121.397
dataset-hidden-blockage-medium,RTEB proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1331,121.397
dataset-hidden-blockage-medium,Ours full,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.861,221.983
dataset-hidden-blockage-medium,Ours full,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.8641,126.983
dataset-hidden-blockage-hard,RPP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0353,220.811
dataset-hidden-blockage-hard,RPP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.0355,225.811
dataset-hidden-blockage-hard,RPP proxy + random retry,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0349,220.811
dataset-hidden-blockage-hard,RPP proxy + random retry,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.0361,225.811
dataset-hidden-blockage-hard,RPP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0353,220.811
dataset-hidden-blockage-hard,RPP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,120.811,0,0.0,0.0,0,0.0358,125.811
dataset-hidden-blockage-hard,ATR proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.0415,121.397
dataset-hidden-blockage-hard,ATR proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.0416,121.397
dataset-hidden-blockage-hard,DDP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2088,221.983
dataset-hidden-blockage-hard,DDP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,121.983,0,0.0,0.0,0,0.2066,226.983
dataset-hidden-blockage-hard,DDP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2085,221.983
dataset-hidden-blockage-hard,DDP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.2094,126.983
dataset-hidden-blockage-hard,RTEB proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1405,121.397
dataset-hidden-blockage-hard,RTEB proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1395,121.397
dataset-hidden-blockage-hard,Ours full,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.8621,221.983
dataset-hidden-blockage-hard,Ours full,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.8665,126.983
dataset-hidden-blockage-very-hard,RPP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0352,220.811
dataset-hidden-blockage-very-hard,RPP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.0352,225.811
dataset-hidden-blockage-very-hard,RPP proxy + random retry,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.035,220.811
dataset-hidden-blockage-very-hard,RPP proxy + random retry,3,3,2,"(277, 161)",True,False,True,True,1,0,0,120.811,0,0.0,0.0,0,0.036,225.811
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,120.811,0,0.0,0.0,0,0.0352,220.811
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,120.811,0,0.0,0.0,0,0.036,125.811
dataset-hidden-blockage-very-hard,ATR proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.041,121.397
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,0.0408,121.397
dataset-hidden-blockage-very-hard,DDP proxy,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2043,221.983
dataset-hidden-blockage-very-hard,DDP proxy,3,3,2,"(277, 161)",True,False,True,True,1,0,0,121.983,0,0.0,0.0,0,0.2064,226.983
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.2076,221.983
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.206,126.983
dataset-hidden-blockage-very-hard,RTEB proxy,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.1358,121.397
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,3,3,1,"(277, 161)",True,True,False,False,0,0,0,121.397,0,0.0,0.0,0,1.146,121.397
dataset-hidden-blockage-very-hard,Ours full,3,3,1,"(277, 161)",True,False,True,True,0,0,0,121.983,0,0.0,0.0,0,0.8646,221.983
dataset-hidden-blockage-very-hard,Ours full,3,3,2,"(277, 161)",True,True,False,True,1,0,0,121.983,0,0.0,0.0,0,0.8623,126.983
dataset-hidden-blockage-easy,RPP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0402,220.64
dataset-hidden-blockage-easy,RPP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0391,225.64
dataset-hidden-blockage-easy,RPP proxy + random retry,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0389,220.64
dataset-hidden-blockage-easy,RPP proxy + random retry,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0395,225.64
dataset-hidden-blockage-easy,RPP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0385,220.64
dataset-hidden-blockage-easy,RPP proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,0.0373,129.74
dataset-hidden-blockage-easy,ATR proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0472,221.225
dataset-hidden-blockage-easy,ATR proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.0473,226.225
